@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
1050,'2016/10/06 17:31:30:909',35,451.864197,275.191895,62.719166,443.098511,257.17804,67.781616,494.07309,257.412964,71.566933,551.563721,268.188782,72.348755,595.273804,279.244904,70.106003,5
1051,'2016/10/06 17:31:30:959',35,451.429382,274.541199,62.554024,442.996735,257.259094,67.672867,493.891968,257.393494,71.477524,551.163757,268.03833,72.273232,595.231262,279.065674,70.069702,5
1052,'2016/10/06 17:31:31:011',35,451.169159,274.325623,62.463974,442.788818,257.366638,67.598686,493.625183,257.436157,71.419983,550.806885,268.035828,72.22467,595.017395,279.026886,70.048988,5
1053,'2016/10/06 17:31:31:058',35,451.134766,274.273987,62.447395,442.720032,257.346039,67.581383,493.545654,257.421509,71.407326,550.684998,268.021851,72.215164,594.944946,279.010132,70.046043,5
1054,'2016/10/06 17:31:31:109',35,450.701813,273.848816,62.406574,442.698639,257.301025,67.549759,493.410156,257.517792,71.395096,550.579529,267.986084,72.194443,594.908936,278.975342,70.033676,5
1055,'2016/10/06 17:31:31:160',35,450.032562,273.301971,62.342026,442.608948,257.350067,67.511711,493.31665,257.563293,71.365891,550.502258,268.063904,72.166611,594.865234,279.012329,70.005402,5
1056,'2016/10/06 17:31:31:211',35,449.669098,272.962036,62.258194,442.261505,256.91272,67.391663,492.812134,257.146729,71.25444,549.94397,267.758789,72.112709,594.405518,278.770752,69.978119,5
1057,'2016/10/06 17:31:31:259',35,449.587585,272.695129,62.267654,442.259338,256.643921,67.380264,492.824188,257.049377,71.261589,549.934265,267.795013,72.121384,594.369995,278.802429,69.976906,5
1058,'2016/10/06 17:31:31:310',35,449.291138,272.354675,62.191376,442.081604,256.32666,67.283722,492.314911,257.245117,71.245438,549.744385,267.552612,72.060699,594.192139,278.560913,69.922295,5
1059,'2016/10/06 17:31:31:361',35,449.129547,272.264893,62.01297,442.151825,256.366577,67.098511,491.842651,258.274994,71.163147,549.368164,267.381958,71.924675,594.096313,278.484558,69.810486,5
1060,'2016/10/06 17:31:31:409',35,448.944031,272.039978,61.871719,442.188263,256.250244,66.967331,491.688721,258.460327,71.061691,549.084229,267.46051,71.828804,593.719849,278.669617,69.744431,5
1061,'2016/10/06 17:31:31:458',35,448.612732,272.510315,61.864059,442.220123,255.835907,66.853348,491.759705,258.136902,70.974503,549.000549,267.457642,71.762054,593.281921,278.764465,69.692528,5
1062,'2016/10/06 17:31:31:510',35,447.762848,273.031128,61.919724,441.962677,255.483002,66.799477,491.535736,257.87384,70.93502,548.587769,267.582336,71.743965,592.502869,278.990723,69.675919,5
1063,'2016/10/06 17:31:31:562',35,446.71051,272.955322,61.88306,441.12851,255.262573,66.757385,490.778748,257.961731,70.919083,547.523621,268.007935,71.732468,591.180542,279.525208,69.665955,5
1064,'2016/10/06 17:31:31:611',35,445.690979,272.966248,61.781212,439.921936,255.256516,66.660263,489.530548,258.078186,70.84977,546.06958,268.023743,71.682968,589.771301,279.674072,69.657303,5
1065,'2016/10/06 17:31:31:661',35,445.31897,273.3255,61.730976,439.144958,255.52388,66.606789,488.614502,258.910339,70.835815,545.0354,268.029358,71.632271,588.997986,279.814301,69.65538,5
1066,'2016/10/06 17:31:31:711',35,444.947449,273.929749,61.716022,438.983429,256.530396,66.620964,488.48703,259.603943,70.804977,544.149597,268.05719,71.555923,588.595581,279.941803,69.600128,5
1067,'2016/10/06 17:31:31:759',35,444.422455,274.046204,61.637711,438.907135,256.717285,66.546982,488.461029,260.08313,70.755951,543.765869,268.04776,71.472275,588.338501,279.998352,69.529976,5
1068,'2016/10/06 17:31:31:811',35,443.307953,273.896606,61.583187,438.882202,257.13089,66.567703,488.476624,260.339478,70.744812,543.556274,268.074219,71.428116,588.132324,280.090057,69.495766,5
1069,'2016/10/06 17:31:31:860',35,442.967529,273.862915,61.555275,439.715179,257.668701,66.664421,488.566467,260.406311,70.731873,543.568176,268.145355,71.408142,588.118286,280.16156,69.467461,5
1070,'2016/10/06 17:31:31:909',35,442.552795,273.937073,61.465889,439.767578,258.056946,66.659004,488.072754,260.124878,70.659973,542.954224,268.077637,71.372795,587.507019,280.042664,69.461029,5
1071,'2016/10/06 17:31:31:960',35,442.244263,273.901794,61.430199,440.146484,258.148132,66.727837,487.72818,259.685425,70.636284,542.722473,268.21991,71.397552,587.004395,280.057129,69.49334,5
1072,'2016/10/06 17:31:32:010',35,440.325745,273.520935,61.425236,438.091553,256.921021,66.701965,485.329468,258.146973,70.587479,540.445068,267.177795,71.470497,584.736938,278.804565,69.606583,5
1073,'2016/10/06 17:31:32:059',35,439.62085,273.356018,61.439339,436.978973,256.179565,66.663643,484.195923,257.244507,70.552292,539.137024,266.463501,71.491676,584.197998,278.233765,69.712708,5
1074,'2016/10/06 17:31:32:109',35,439.502899,273.561615,61.465134,436.902344,256.082825,66.661415,483.46701,256.516785,70.422501,539.099854,266.383911,71.486153,584.333679,278.240051,69.737114,5
1075,'2016/10/06 17:31:32:162',35,439.301819,273.603607,61.479443,436.804047,256.118622,66.680588,483.141235,256.210388,70.363007,539.154297,266.551422,71.505157,584.201904,278.354126,69.751266,5
1076,'2016/10/06 17:32:33:845',36,331.369354,312.888489,60.858982,374.612671,197.437012,62.887512,339.58313,309.425995,65.639679,379.54718,339.578979,57.729523,412.422607,332.624634,57.118973,4
1077,'2016/10/06 17:32:33:895',36,331.215271,312.53244,60.870937,374.660583,197.160675,62.860909,339.499298,309.540161,65.520416,379.44989,339.176971,57.710316,412.379761,332.313049,57.094513,4
1078,'2016/10/06 17:32:33:945',36,331.526123,311.800476,60.916737,376.078857,196.42453,62.786987,340.272888,308.558868,65.548676,380.157104,338.429749,57.604145,413.147614,331.771301,56.973835,4
1079,'2016/10/06 17:32:33:997',36,331.742462,311.810608,60.910286,375.970917,196.396271,62.789867,340.873566,309.2771,65.320236,380.741333,338.345947,57.510929,413.963348,331.825562,56.886272,4
1080,'2016/10/06 17:32:34:043',36,332.119293,311.878113,60.91024,375.745239,196.397339,62.771095,341.037262,309.338501,65.301437,381.12912,338.311432,57.46769,414.500488,331.839905,56.851391,4
1081,'2016/10/06 17:32:34:094',36,332.817505,312.266083,60.818817,375.642731,196.736481,62.703136,341.606018,310.444275,65.080063,382.035553,338.511383,57.366745,415.463165,332.07901,56.753365,4
1082,'2016/10/06 17:32:34:146',36,333.59314,312.231567,60.83868,376.78244,196.730438,62.693001,342.741577,310.985596,64.980377,382.848358,338.472046,57.356956,416.288971,332.090027,56.72485,4
1083,'2016/10/06 17:32:34:194',36,334.569214,312.055267,60.898254,379.163116,196.52179,62.713268,345.054871,310.425262,65.022209,384.296783,338.280884,57.323811,417.653015,331.983673,56.683895,4
1084,'2016/10/06 17:32:34:244',36,334.598907,312.277649,60.876217,379.182373,196.589966,62.775764,345.55368,310.32074,64.96611,384.688904,338.304138,57.222939,417.972839,332.016968,56.609039,4
1085,'2016/10/06 17:32:34:295',36,334.548218,312.346558,60.875626,379.295715,196.605988,62.829296,346.000214,310.110565,64.960327,385.119171,338.342529,57.09193,418.280518,332.020874,56.494904,4
1086,'2016/10/06 17:32:34:344',36,334.369171,312.440857,60.900108,378.917725,196.681213,62.9104,346.274628,309.880066,64.983742,385.446442,338.432007,56.966705,418.464996,332.035278,56.415752,4
1087,'2016/10/06 17:32:34:394',36,333.753357,312.710968,60.867279,377.481079,196.919403,62.920628,345.717316,309.904297,64.969681,385.185608,338.598724,56.916092,418.222931,332.156921,56.365971,4
1088,'2016/10/06 17:32:34:444',36,332.756866,313.160156,60.823143,375.026733,197.439423,62.943478,344.966003,311.362915,64.6884,384.827911,338.892456,56.874393,417.794098,332.428772,56.331688,4
1089,'2016/10/06 17:32:34:496',36,332.169556,313.246582,60.812447,374.083801,197.613739,62.900669,344.189331,311.71228,64.661545,384.393158,338.953186,56.88636,417.321747,332.549316,56.324718,4
1090,'2016/10/06 17:32:34:546',36,331.619202,313.289246,60.81155,373.548401,197.697357,62.866379,343.156036,311.394409,64.825584,383.879395,339.009796,56.90271,416.806671,332.632385,56.337879,4
1091,'2016/10/06 17:32:34:595',36,330.742737,313.643036,60.788258,372.157349,198.023346,62.872955,341.955994,311.177338,64.97374,383.208435,339.274048,56.89864,416.082764,332.847107,56.351139,4
1092,'2016/10/06 17:32:34:651',36,329.817139,313.868469,60.793926,370.947815,198.234741,62.894402,340.791168,310.981201,65.058334,382.266876,339.453064,56.914013,415.114288,332.980408,56.384228,4
1093,'2016/10/06 17:32:34:695',36,329.141479,314.095764,60.801075,370.402832,198.52475,62.984409,339.882813,310.941559,65.126053,381.391327,339.601959,56.93821,414.244385,333.135864,56.420975,4
1094,'2016/10/06 17:32:34:746',36,328.777557,314.294373,60.781776,369.79541,198.79245,63.036526,339.191193,311.198975,65.117226,380.892151,339.803162,56.904678,413.886353,333.357422,56.356441,4
1095,'2016/10/06 17:32:34:796',36,328.396912,314.568176,60.781982,368.750153,199.116882,63.076843,338.163086,311.66925,65.130005,380.43924,340.061035,56.860023,413.52002,333.656799,56.323563,4
1096,'2016/10/06 17:32:34:844',36,328.089722,314.827087,60.778679,368.033203,199.413361,63.101089,337.211578,312.346741,65.139984,380.090027,340.303711,56.8489,413.217896,333.899292,56.327488,4
1097,'2016/10/06 17:32:34:894',36,327.938538,314.967896,60.764999,367.751434,199.580078,63.081413,336.532471,312.850403,65.145325,379.862793,340.377686,56.868809,413.015503,333.977631,56.370197,4
1098,'2016/10/06 17:32:34:944',36,327.907257,314.981628,60.738914,367.641815,199.607758,63.002525,336.010803,313.214417,65.13475,379.732452,340.305115,56.92276,412.842102,333.847412,56.454311,4
1099,'2016/10/06 17:32:34:997',36,328.046021,314.94165,60.716553,368.069061,199.613403,62.920601,335.689209,313.431854,65.144264,379.717102,340.255035,56.944271,412.82782,333.830322,56.471558,4
1100,'2016/10/06 17:32:35:044',36,328.202148,314.881836,60.695103,368.406372,199.586487,62.844463,335.44165,313.508301,65.148819,379.726837,340.226715,56.941292,412.830261,333.794678,56.476311,4
1101,'2016/10/06 17:32:35:094',36,328.416382,314.919617,60.669189,369.044434,199.677795,62.802334,335.285278,314.315765,65.054153,379.852997,340.263092,56.922028,412.948273,333.85553,56.452793,4
1102,'2016/10/06 17:32:35:145',36,328.840973,314.745728,60.699455,370.703705,199.580078,62.779526,335.811798,314.448975,65.047691,380.126343,340.164825,56.936287,413.195374,333.814026,56.459599,4
1103,'2016/10/06 17:32:35:195',36,329.095337,314.786804,60.709465,371.658661,199.592773,62.760029,336.182343,314.703278,65.010612,380.45224,340.138733,56.902088,413.416779,333.80542,56.429443,4
1104,'2016/10/06 17:32:35:245',36,329.161102,314.868896,60.68399,371.869263,199.66507,62.727482,336.148895,315.506073,64.860664,380.609375,340.185303,56.867485,413.524994,333.85791,56.405212,4
1105,'2016/10/06 17:32:35:295',36,329.123718,314.865662,60.6805,372.04007,199.615997,62.687412,336.037292,315.763367,64.822159,380.744476,340.108826,56.857758,413.620514,333.7883,56.399712,4
1106,'2016/10/06 17:32:35:348',36,329.020203,314.865692,60.679779,372.058929,199.609741,62.677128,335.975861,315.978455,64.795868,380.990631,340.031097,56.822029,413.790558,333.728271,56.381878,4
1107,'2016/10/06 17:32:35:398',36,328.98407,314.900208,60.679623,371.912994,199.627167,62.663036,335.899109,316.117798,64.786285,381.238373,339.986023,56.782127,413.98468,333.689209,56.360603,4
1108,'2016/10/06 17:32:35:446',36,328.885803,314.933655,60.675953,371.784149,199.634277,62.647751,335.759918,316.108093,64.826836,381.560822,339.925964,56.726624,414.175171,333.603027,56.325714,4
1109,'2016/10/06 17:32:35:495',36,328.72345,315.024414,60.661079,371.705017,199.635681,62.640068,335.673187,315.801208,64.920532,381.92511,339.880798,56.649548,414.368774,333.521637,56.27874,4
1110,'2016/10/06 17:32:35:548',36,328.605957,315.176056,60.655964,371.411377,199.656555,62.615608,335.603302,315.911804,64.912323,382.153778,339.876526,56.605709,414.499908,333.489624,56.253128,4
1111,'2016/10/06 17:32:35:597',36,328.398529,315.294128,60.640041,371.066193,199.740082,62.57457,335.295074,316.048279,64.91008,382.171112,339.95285,56.569988,414.480621,333.54364,56.226898,4
1112,'2016/10/06 17:32:35:646',36,328.187653,315.534668,60.605579,370.859772,199.988983,62.533493,334.907227,316.400085,64.88932,382.123871,340.172577,56.522209,414.444855,333.755127,56.179867,4
1113,'2016/10/06 17:32:35:698',36,328.026917,315.758484,60.574558,370.741516,200.215668,62.505222,334.626099,316.72699,64.863907,382.192413,340.344543,56.464954,414.453156,333.931488,56.135712,4
1114,'2016/10/06 17:32:35:746',36,327.862061,315.820313,60.556625,371.060272,200.290497,62.480587,334.558319,316.537781,64.929237,382.443146,340.369324,56.424137,414.746552,333.994049,56.094963,4
1115,'2016/10/06 17:32:35:795',36,327.727264,315.840179,60.560085,371.281555,200.315186,62.481205,334.592712,315.704285,65.102646,382.734283,340.321686,56.384407,415.072266,334.00354,56.063145,4
1116,'2016/10/06 17:32:35:847',36,327.600616,315.900513,60.562874,371.444824,200.412872,62.503063,334.735657,315.398315,65.162079,383.111603,340.296143,56.315338,415.432373,334.043152,56.013256,4
1117,'2016/10/06 17:32:35:895',36,327.508911,316.098206,60.555763,371.418915,200.6651,62.551483,334.849823,315.861084,65.081474,383.406464,340.387329,56.24493,415.680023,334.178467,55.959576,4
1118,'2016/10/06 17:32:35:945',36,327.529724,316.163269,60.532524,371.651337,200.760956,62.53307,334.756622,315.563507,65.142395,383.619843,340.371246,56.205769,415.927124,334.231384,55.925602,4
1119,'2016/10/06 17:32:35:995',36,328.115417,316.001648,60.550034,373.153931,200.683777,62.597504,335.723267,314.499146,65.311012,384.371918,340.138428,56.156982,416.704132,334.127045,55.883213,4
1120,'2016/10/06 17:32:36:048',36,328.289246,315.792358,60.530827,373.63266,200.493134,62.591427,336.081543,314.136047,65.278755,384.710449,339.856812,56.12056,417.068573,333.922455,55.857079,4
1121,'2016/10/06 17:32:36:096',36,328.339294,315.620911,60.489082,373.273193,200.226776,62.535591,336.005066,313.60025,65.256752,384.927094,339.509949,56.056618,417.238098,333.620911,55.827873,4
1122,'2016/10/06 17:32:36:145',36,328.294586,315.567566,60.440628,372.547729,200.10788,62.49892,335.83429,313.43988,65.215866,385.137146,339.293884,56.013409,417.472321,333.406616,55.794453,4
1123,'2016/10/06 17:32:36:195',36,328.315552,315.501038,60.437355,371.898132,200.019409,62.538788,335.934204,313.184631,65.233772,385.391235,339.087952,55.979591,417.729675,333.200073,55.785408,4
1124,'2016/10/06 17:32:36:246',36,328.305084,315.456268,60.442062,371.577545,200.003662,62.580086,336.088226,312.974854,65.255753,385.490906,338.979187,55.976425,417.912231,333.109802,55.790195,4
1125,'2016/10/06 17:32:36:295',36,328.269684,315.401672,60.462025,371.141418,200.019836,62.660286,336.135651,312.727417,65.292542,385.466187,338.871094,55.971268,417.975586,333.033997,55.790092,4
1126,'2016/10/06 17:32:36:347',36,328.247223,315.302277,60.485538,370.825806,200.037018,62.729603,336.079926,312.549988,65.325546,385.425079,338.796722,55.96521,417.995636,332.979736,55.796917,4
1127,'2016/10/06 17:32:36:396',36,328.318176,315.188782,60.499123,370.274231,200.078094,62.790787,335.966522,312.221008,65.366066,385.421082,338.697937,55.930889,418.082336,332.919739,55.784916,4
1128,'2016/10/06 17:32:36:448',36,328.336334,314.989227,60.528549,369.626465,200.13913,62.927986,335.983002,311.954041,65.434105,385.497467,338.536041,55.909554,418.208679,332.793457,55.781254,4
1129,'2016/10/06 17:32:36:499',36,328.133514,314.837585,60.57093,368.487274,200.098267,63.035629,336.003174,311.807495,65.45311,385.566498,338.317505,55.92432,418.319489,332.575562,55.806351,4
1130,'2016/10/06 17:32:36:548',36,328,314.656158,60.604702,367.524811,200.049744,63.09351,336.368378,311.785522,65.371483,385.715057,338.111755,55.921898,418.589264,332.41037,55.812534,4
1131,'2016/10/06 17:32:36:595',36,327.740936,314.423218,60.640106,366.640625,199.994507,63.111645,336.786896,311.825989,65.271278,385.858795,337.917358,55.932453,418.809296,332.259216,55.820763,4
1132,'2016/10/06 17:32:36:651',36,327.551453,314.11261,60.658825,365.968964,199.989532,63.11697,336.972778,312.168457,65.139893,385.912842,337.794708,55.941444,418.900482,332.173462,55.82296,4
1133,'2016/10/06 17:32:36:699',36,327.345734,313.868835,60.665661,365.143372,200.00058,63.115185,336.913605,312.578583,65.034035,385.966187,337.675018,55.956093,418.959045,332.082916,55.832512,4
1134,'2016/10/06 17:32:36:747',36,327.273865,313.701447,60.666348,364.610962,199.980042,63.08876,336.878052,313.135071,64.909164,386.079529,337.549866,55.961079,419.053223,331.97113,55.832901,4
1135,'2016/10/06 17:32:36:797',36,327.222961,313.398193,60.682377,364.600922,199.75177,63.028732,336.822144,313.066101,64.898026,386.172272,337.291656,55.979221,419.173431,331.74408,55.833538,4
1136,'2016/10/06 17:32:36:846',36,327.082489,312.990387,60.697521,364.73938,199.35968,62.929924,336.537689,312.125793,65.027588,386.263397,336.918915,55.955189,419.172485,331.450806,55.8274,4
1137,'2016/10/06 17:32:36:897',36,326.726746,312.621094,60.704277,364.931824,199.026642,62.872757,336.03244,311.219635,65.129112,385.96344,336.613098,55.933029,419.075439,331.304321,55.80574,4
1138,'2016/10/06 17:32:36:948',36,326.464355,312.440247,60.699799,364.803284,198.885315,62.842369,335.528381,311.046204,65.119591,385.640228,336.472595,55.916779,418.823059,331.216248,55.811451,4
1139,'2016/10/06 17:32:36:997',36,326.29657,312.319641,60.702034,364.742126,198.842499,62.83971,335.003967,311.045166,65.108566,385.314423,336.30545,55.944977,418.581024,331.148376,55.852261,4
1140,'2016/10/06 17:32:41:605',37,375.907928,245.506729,52.859844,320.974792,209.213531,70.30867,275.263824,307.979248,73.745712,377.475281,342.555756,63.751194,403.941193,333.286316,65.668884,4
1141,'2016/10/06 17:32:41:650',37,373.019958,246.911942,52.984024,323.040833,209.848877,70.137993,280.703033,313.566772,73.721649,382.917877,344.606628,63.403118,410.068848,335.209351,65.113037,4
1142,'2016/10/06 17:32:41:703',37,371.057098,247.239136,53.012695,322.441711,210.162231,70.056274,281.722443,316.126831,73.567139,384.643036,345.412445,63.107067,412.134979,336.008057,64.733864,4
1143,'2016/10/06 17:32:41:750',37,368.889648,249.327301,52.932999,322.770752,212.708496,69.887733,301.530182,333.941315,70.828262,392.930725,347.541199,62.442554,420.084015,337.806641,63.991692,4
1144,'2016/10/06 17:32:41:800',37,366.815369,249.630417,53.062042,323.751984,211.676422,69.883926,366.942383,346.653442,61.958382,396.515503,346.768494,62.691971,423.0383,336.877808,64.209282,4
1145,'2016/10/06 17:32:41:850',37,365.503418,249.41304,53.093113,324.501221,210.406891,69.827415,372.734406,345.996277,61.606941,398.158386,345.841614,62.874706,424.190887,335.841309,64.396004,4
1146,'2016/10/06 17:32:41:901',37,365.082153,248.823669,53.104053,324.122314,209.298248,69.75103,372.819183,345.229584,61.500893,397.973236,344.99707,62.78957,422.952637,335.144287,64.482574,4
1147,'2016/10/06 17:32:41:956',37,366.454987,245.328659,53.498672,324.076843,205.827728,70.182182,370.352509,342.057373,61.643074,394.50592,342.097351,63.09285,418.388153,332.740997,65.047722,4
1148,'2016/10/06 17:32:42:003',37,367.701019,243.768005,53.237568,326.456543,202.843536,69.867462,370.977325,339.717773,61.945385,395.453705,339.704132,63.307049,418.466675,330.542664,65.352242,4
1149,'2016/10/06 17:32:42:050',37,368.597656,242.594177,53.065929,326.468018,201.124176,69.717667,372.23349,337.626221,61.994106,396.481445,337.663818,63.349403,419.018402,328.739166,65.429337,4
1150,'2016/10/06 17:32:42:101',37,368.440582,242.239105,53.070442,324.866241,200.462067,69.610901,372.603882,336.401306,61.730774,397.421295,336.403778,63.020416,419.256958,327.693359,65.188019,4
1151,'2016/10/06 17:32:42:152',37,367.104736,241.775269,52.967499,322.997437,200.343903,69.530876,373.415619,335.639648,61.486221,399.055573,335.59613,62.661007,420.450256,326.899841,64.868988,4
